"","date","timestamp","name","type","id","test","url","locale","description","startDateTime","startTBD","endDateTime","localDate","localTime","dateTime","dateTBD","dateTBA","timeTBA","noSpecificTime","code","timezone","spanMultipleDays","id","name","description","staticUrl","info","info"
"80","2018-11-19","2018-11-19_08.41.53","Oakland Raiders vs. Kansas City Chiefs","event","G5vYZ4kTk8EYP",FALSE,"https://www.ticketmaster.com/oakland-raiders-vs-kansas-city-chiefs-oakland-california-12-02-2018/event/1C00546FC6427C25","en-us",NA,"2018-04-20T00:00:00Z",FALSE,"2018-12-02T22:05:00Z","2018-12-02","13:05:00","2018-12-02T21:05:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Los_Angeles",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/nca/82218s.gif",NA,"* ADA seats are all seats in rows 1A, 7A, 37A, 38A"
"81","2018-11-19","2018-11-19_08.41.53","Houston Texans vs. Cleveland Browns","event","G5dIZ4kPWwwWk",FALSE,"https://www.ticketmaster.com/houston-texans-vs-cleveland-browns-houston-texas-12-02-2018/event/3A0054697DCB2F46","en-us",NA,"2018-04-27T15:00:00Z",FALSE,"2018-12-02T18:00:00Z","2018-12-02","12:00:00","2018-12-02T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/dl2/85232s.gif",NA,"Wheelchair accessible and companion seating available for ADA seating requests.  There is a 4 ticket limit for ADA seat requests.  All ADA seating is subject to availability"
"82","2018-11-19","2018-11-19_08.41.53","Buffalo Bills vs. Miami Dolphins","event","k7vGF4krYbbyJ",FALSE,"https://www.ticketmaster.com/buffalo-bills-vs-miami-dolphins-orchard-park-new-york-12-30-2018/event/00005467B0618E66","en-us",NA,"2018-05-08T16:00:00Z",FALSE,"2018-12-30T19:00:00Z","2018-12-30","13:00:00","2018-12-30T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ny1/87584s.gif","There is an 6 Ticket Limit in the Family Sections 224-227.",NA
"83","2018-11-19","2018-11-19_08.41.53","Houston Texans vs. Tennessee Titans","event","G5dIZ4kPWq3DJ",FALSE,"https://www.ticketmaster.com/houston-texans-vs-tennessee-titans-houston-texas-11-26-2018/event/3A0054697D752EE6","en-us",NA,"2018-04-27T15:00:00Z",FALSE,"2018-11-27T01:15:00Z","2018-11-26","19:15:00","2018-11-27T01:15:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/dl2/85232s.gif",NA,"Wheelchair accessible and companion seating available for ADA seating requests.  There is a 4 ticket limit for ADA seat requests.  All ADA seating is subject to availability"
"84","2018-11-19","2018-11-19_08.41.53","Jacksonville Jaguars VIP Packages","event","1AeFZ43GkR_yhlM",FALSE,"https://www.ticketmastervip.com/d/jacksonville-jaguars-packages?utm_source=ticketmaster.com&utm_medium=referral&utm_campaign=nfl_jacksonville_jaguars&utm_content=shell_event_search_link","en-us",NA,"2009-09-12T00:00:00Z",FALSE,"2018-12-31T05:00:00Z","2018-12-31",NA,NA,FALSE,FALSE,FALSE,TRUE,"onsale","America/New_York",TRUE,"494","PROMOTED BY VENUE","PROMOTED BY VENUE / NTL / USA",NA,"OFF",NA
"85","2018-11-19","2018-11-19_08.41.53","Cleveland Browns vs. Cincinnati Bengals","event","vv17fZ4kGkT3z9gv",FALSE,"https://www.ticketmaster.com/cleveland-browns-vs-cincinnati-bengals-cleveland-ohio-12-23-2018/event/0500546FD2E17D41","en-us",NA,"2018-07-12T14:00:00Z",FALSE,"2018-12-23T19:00:00Z","2018-12-23","13:00:00","2018-12-23T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch2/54506s.gif",NA,NA
"86","2018-11-19","2018-11-19_08.41.53","Baltimore Ravens vs. Cleveland Browns","event","1AvfZ4kGkH6RpCR",FALSE,"https://www.ticketmaster.com/baltimore-ravens-vs-cleveland-browns-baltimore-maryland-12-30-2018/event/1500546F07BD63AF","en-us",NA,"2018-04-20T00:00:00Z",FALSE,"2018-12-30T19:00:00Z","2018-12-30","13:00:00","2018-12-30T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/wdc/66995s.gif","There is an overall 10 ticket limit for this event.","1 ADA - 1 Companion.  2 ticket limit."
"87","2018-11-19","2018-11-19_08.41.53","Los Angeles Chargers VIP Packages","event","vvG1IZ43RKj4GH",FALSE,"https://www.ticketmastervip.com/d/los-angeles-chargers-packages?utm_source=ticketmaster.com&utm_medium=referral&utm_campaign=nfl_los_angeles_chargers&utm_content=shell_event_search_link","en-us",NA,"2009-09-12T03:00:00Z",FALSE,"2018-12-31T08:00:00Z","2018-12-31",NA,NA,FALSE,FALSE,FALSE,TRUE,"onsale","America/Tijuana",TRUE,"494","PROMOTED BY VENUE","PROMOTED BY VENUE / NTL / USA",NA,"OFF",NA
"88","2018-11-19","2018-11-19_08.41.53","New England Patriots vs. Minnesota Vikings","event","vv177Z4kGkTpEQxP",FALSE,"https://www.ticketmaster.com/new-england-patriots-vs-minnesota-vikings-foxborough-massachusetts-12-02-2018/event/0100546FD69DA8A5","en-us",NA,"2018-07-23T14:00:00Z",FALSE,"2018-12-02T22:25:00Z","2018-12-02","16:25:00","2018-12-02T21:25:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ny2/ny2567a.gif","There is a four (4) ticket limit.",NA
"89","2018-11-19","2018-11-19_08.41.53","HALF PRICE GAME: Denver Broncos v Cleveland Browns","event","G5vzZ4GXu4o8T",FALSE,"https://www.ticketmaster.com/half-price-game-denver-broncos-v-denver-colorado-12-15-2018/event/1E0054CF8D55143F","en-us",NA,NA,FALSE,NA,"2018-12-15","18:20:00","2018-12-16T01:20:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/Denver",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/mtn/39373s.gif","There is an overall 4 ticket limit for this event.",NA
"90","2018-11-19","2018-11-19_08.41.53","Houston Texans vs. Indianapolis Colts","event","G5dIZ4kPWAeBj",FALSE,"https://www.ticketmaster.com/houston-texans-vs-indianapolis-colts-houston-texas-12-09-2018/event/3A0054697D142E9C","en-us",NA,"2018-04-27T15:00:00Z",FALSE,"2018-12-09T18:00:00Z","2018-12-09","12:00:00","2018-12-09T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/dl2/85232s.gif",NA,"Wheelchair accessible and companion seating available for ADA seating requests.  There is a 4 ticket limit for ADA seat requests.  All ADA seating is subject to availability"
"91","2018-11-19","2018-11-19_08.41.53","Houston Texans vs. Jacksonville Jaguars","event","G5dIZ4kPHTeyS",FALSE,"https://www.ticketmaster.com/houston-texans-vs-jacksonville-jaguars-houston-texas-12-30-2018/event/3A0054697CFC2E73","en-us",NA,"2018-04-27T15:00:00Z",FALSE,"2018-12-30T18:00:00Z","2018-12-30","12:00:00","2018-12-30T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/dl2/85232s.gif",NA,"Wheelchair accessible and companion seating available for ADA seating requests.  There is a 4 ticket limit for ADA seat requests.  All ADA seating is subject to availability"
"92","2018-11-19","2018-11-19_08.41.53","Standing Room Philadelphia Eagles v Houston Texans","event","vv17FZ4aGkBc1uSa",FALSE,"https://www.ticketmaster.com/standing-room-philadelphia-eagles-v-houston-philadelphia-pennsylvania-12-23-2018/event/0200549EAD28DCC9","en-us",NA,"2018-05-10T14:00:00Z",FALSE,"2018-12-23T18:00:00Z","2018-12-23","13:00:00","2018-12-23T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"494","PROMOTED BY VENUE","PROMOTED BY VENUE / NTL / USA",NA,"There is a 4 ticket limit.",NA
"93","2018-11-19","2018-11-19_08.41.53","New York Giants vs. Chicago Bears","event","k7vGF463D8VBx",FALSE,"https://www.ticketmaster.com/new-york-giants-vs-chicago-bears-east-rutherford-new-jersey-12-02-2018/event/00005474BB434EA2","en-us",NA,"2018-04-27T16:00:00Z",FALSE,"2018-12-02T19:00:00Z","2018-12-02","13:00:00","2018-12-02T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ny1/41546s.gif","There is a eight (8) ticket limit per household.",NA
"94","2018-11-19","2018-11-19_08.41.53","Minnesota Vikings VIP Packages","event","vv17bZ43GkRRVLng",FALSE,"https://www.ticketmastervip.com/d/minnesota-vikings-packages?utm_source=ticketmaster.com&utm_medium=referral&utm_campaign=nfl_minnesota_vikings&utm_content=shell_event_search_link","en-us",NA,"2009-09-12T01:00:00Z",FALSE,"2018-12-31T06:00:00Z","2018-12-31",NA,NA,FALSE,FALSE,FALSE,TRUE,"onsale","America/Chicago",TRUE,"494","PROMOTED BY VENUE","PROMOTED BY VENUE / NTL / USA",NA,"OFF",NA
"95","2018-11-19","2018-11-19_08.41.53","Buffalo Bills vs. New York Jets","event","k7vGF4krY4Iy8",FALSE,"https://www.ticketmaster.com/buffalo-bills-vs-new-york-jets-orchard-park-new-york-12-09-2018/event/00005467B0568E50","en-us",NA,"2018-05-08T16:00:00Z",FALSE,"2018-12-09T19:00:00Z","2018-12-09","13:00:00","2018-12-09T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ny1/87584s.gif","There is an 6 Ticket Limit in the Family Sections 224-227.",NA
"96","2018-11-19","2018-11-19_08.41.53","Detroit Lions vs. Carolina Panthers","event","vv17OZ4kGkTIR6xf",FALSE,"https://www.ticketmaster.com/detroit-lions-vs-carolina-panthers-detroit-michigan-11-18-2018/event/0800546FE8BC7894","en-us",NA,"2018-07-25T14:00:00Z",FALSE,"2018-11-18T19:00:00Z","2018-11-18","13:00:00","2018-11-18T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/det/29012s.gif","There is an overall 10 ticket limit on this event.","Accessible seating is available for wheelchairs and companions as well as limited mobility. There is a 4 ticket limit for all accessible seating (2 wheelchair, 2 companions max), unless otherwise posted. All accessible patrons, including limited mobility, should purchase up to 2 wheelchair seats as their seat and up to 2 companion seats. Additional companion seats are available through the box office by calling (313) 262-2167."
"97","2018-11-19","2018-11-19_08.41.53","HALF PRICE GAME: Denver Broncos v LA Chargers","event","G5vzZ4GXubsoC",FALSE,"https://www.ticketmaster.com/half-price-game-denver-broncos-v-denver-colorado-12-30-2018/event/1E0054CF8D63144E","en-us",NA,NA,FALSE,NA,"2018-12-30","14:25:00","2018-12-30T21:25:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/Denver",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/mtn/39373s.gif","There is an overall 4 ticket limit for this event.",NA
"98","2018-11-19","2018-11-19_08.41.53","Carolina Panthers VIP Packages","event","G5eVZ43R_uJ-8",FALSE,"https://www.ticketmastervip.com/d/carolina-panthers-packages?utm_source=ticketmaster.com&utm_medium=referral&utm_campaign=nfl_carolina_panthers&utm_content=shell_event_search_link","en-us",NA,"2009-09-12T00:00:00Z",FALSE,"2018-12-31T05:00:00Z","2018-12-31",NA,NA,FALSE,FALSE,FALSE,TRUE,"onsale","America/New_York",TRUE,"494","PROMOTED BY VENUE","PROMOTED BY VENUE / NTL / USA",NA,"OFF",NA
"99","2018-11-19","2018-11-19_08.41.53","Denver Broncos vs. Pittsburgh Steelers","event","G5vzZ4kMXFNTG",FALSE,"https://www.ticketmaster.com/denver-broncos-vs-pittsburgh-steelers-denver-colorado-11-25-2018/event/1E00546DFE223FCC","en-us",NA,NA,FALSE,NA,"2018-11-25","14:25:00","2018-11-25T21:25:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/Denver",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/mtn/39373s.gif",NA,NA
"100","2018-11-19","2018-11-19_08.41.53","Standing Room Philadelphia Eagles v New York Giants","event","vv17FZ4aGkBiXuw9",FALSE,"https://www.ticketmaster.com/standing-room-philadelphia-eagles-v-new-philadelphia-pennsylvania-11-25-2018/event/0200549EACF8DC97","en-us",NA,"2018-05-10T14:00:00Z",FALSE,"2018-11-25T18:00:00Z","2018-11-25","13:00:00","2018-11-25T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"494","PROMOTED BY VENUE","PROMOTED BY VENUE / NTL / USA",NA,"There is a 4 ticket limit.",NA
"101","2018-11-19","2018-11-19_08.41.53","Denver Broncos vs. Cleveland Browns","event","G5vzZ4kMX7ST7",FALSE,"https://www.ticketmaster.com/denver-broncos-vs-cleveland-browns-denver-colorado-12-15-2018/event/1E00546DFE133FC4","en-us",NA,NA,FALSE,NA,"2018-12-15","18:20:00","2018-12-16T01:20:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/Denver",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/mtn/39373s.gif",NA,NA
"102","2018-11-19","2018-11-19_08.41.53","Buffalo Bills VIP Packages","event","k7vGF43RDhHe0",FALSE,"https://www.ticketmastervip.com/d/buffalo-bills-packages?utm_source=ticketmaster.com&utm_medium=referral&utm_campaign=nfl_buffalo_bills&utm_content=shell_event_search_link","en-us",NA,"2017-09-01T14:00:00Z",FALSE,"2018-12-31T05:00:00Z","2018-12-31",NA,NA,FALSE,FALSE,FALSE,TRUE,"onsale","America/New_York",TRUE,"494","PROMOTED BY VENUE","PROMOTED BY VENUE / NTL / USA",NA,"OFF",NA
"103","2018-11-19","2018-11-19_08.41.53","Green Bay Packers vs. Atlanta Falcons","event","vv17jZ4kGkXYRNh4",FALSE,"https://www.ticketmaster.com/green-bay-packers-vs-atlanta-falcons-green-bay-wisconsin-12-09-2018/event/0700546FB0BE36D5","en-us",NA,NA,FALSE,NA,"2018-12-09","12:00:00","2018-12-09T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch5/86265s.gif","There is a 4 ticket limit per household on this event","ADA Seating: Wheelchair Accessible is a space only.  Companion are actual seats.  Please use companion seating for limited mobility as well."
"104","2018-11-19","2018-11-19_08.41.53","Green Bay Packers vs. Arizona Cardinals","event","vv17jZ4kGkXYmKh5",FALSE,"https://www.ticketmaster.com/green-bay-packers-vs-arizona-cardinals-green-bay-wisconsin-12-02-2018/event/0700546FB0B936CB","en-us",NA,NA,FALSE,NA,"2018-12-02","12:00:00","2018-12-02T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch5/86265s.gif","There is a 4 ticket limit per household on this event","ADA Seating: Wheelchair Accessible is a space only.  Companion are actual seats.  Please use companion seating for limited mobility as well."
"105","2018-11-19","2018-11-19_08.41.53","LUXURY SEATING: Jacksonville Jaguars v Miami Dolphins","event","vvG1VZ4FK9gWtx",FALSE,"https://www.ticketmaster.com/luxury-seating-jacksonville-jaguars-v-miami-miami-florida-12-23-2018/event/0D005484D7D7DA62","en-us",NA,NA,FALSE,NA,"2018-12-23","13:00:00","2018-12-23T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/New_York",FALSE,NA,NA,NA,"https://s1.ticketm.net/tmimages/venue/maps/flo/85771s.gif",NA,NA
"106","2018-11-19","2018-11-19_08.41.53","Kansas City Chiefs VIP Packages","event","vv17bZ43GkR13y_D",FALSE,"https://www.ticketmastervip.com/d/kansas-city-chiefs-packages?utm_source=ticketmaster.com&utm_medium=referral&utm_campaign=nfl_kansas_city_chiefs&utm_content=shell_event_search_link","en-us",NA,"2009-09-12T01:00:00Z",FALSE,"2018-12-31T06:00:00Z","2018-12-31",NA,NA,FALSE,FALSE,FALSE,TRUE,"onsale","America/Chicago",TRUE,"494","PROMOTED BY VENUE","PROMOTED BY VENUE / NTL / USA",NA,"OFF",NA
"107","2018-11-19","2018-11-19_08.41.53","Denver Broncos vs. Los Angeles Chargers","event","G5vzZ4kMXvNXD",FALSE,"https://www.ticketmaster.com/denver-broncos-vs-los-angeles-chargers-denver-colorado-12-30-2018/event/1E00546DFE063FBB","en-us",NA,NA,FALSE,NA,"2018-12-30","14:25:00","2018-12-30T21:25:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/Denver",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/mtn/39373s.gif",NA,NA
"108","2018-11-19","2018-11-19_08.41.53","New Orleans Saints vs. Carolina Panthers","event","G5viZ4F6WMP-4",FALSE,"https://www.ticketmaster.com/new-orleans-saints-vs-carolina-panthers-new-orleans-louisiana-12-30-2018/event/1B005481FDDE5855","en-us",NA,NA,FALSE,NA,"2018-12-30","12:00:00","2018-12-30T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/Chicago",FALSE,"4635","SEATGEEK","SEATGEEK / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/scs/39707s.gif",NA,NA
"109","2018-11-19","2018-11-19_08.41.53","Suites - Oakland Raiders v Pittsburgh Steelers","event","G5vYZ46K6C4f_",FALSE,"https://www.ticketmaster.com/suites-oakland-raiders-v-pittsburgh-steelers-oakland-california-12-09-2018/event/1C005474C7395519","en-us",NA,NA,FALSE,NA,"2018-12-09","13:25:00","2018-12-09T21:25:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/Los_Angeles",FALSE,"494","PROMOTED BY VENUE","PROMOTED BY VENUE / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/nca/82218s.gif",NA,NA
"110","2018-11-19","2018-11-19_08.41.53","Suites - Oakland Raiders v Denver Broncos","event","G5vYZ46K62Pfj",FALSE,"https://www.ticketmaster.com/suites-oakland-raiders-v-denver-broncos-oakland-california-12-24-2018/event/1C005474C73E551C","en-us",NA,NA,FALSE,NA,"2018-12-24","17:15:00","2018-12-25T01:15:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/Los_Angeles",FALSE,"494","PROMOTED BY VENUE","PROMOTED BY VENUE / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/nca/82218s.gif",NA,NA
"111","2018-11-19","2018-11-19_08.41.53","New York Jets V Green Bay Packers - Fan Appreciation Day","event","k7vGF46dxPlu2",FALSE,"https://www.ticketmaster.com/new-york-jets-v-green-bay-east-rutherford-new-jersey-12-23-2018/event/00005470E296B34F","en-us",NA,"2018-04-20T00:00:00Z",FALSE,"2018-12-23T19:00:00Z","2018-12-23","13:00:00","2018-12-23T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ny1/41546s.gif","There is an overall (8) eight ticket limit for this event.",NA
"112","2018-11-19","2018-11-19_08.41.53","New England Patriots vs. Buffalo Bills","event","vv177Z4kGkT9dQNF",FALSE,"https://www.ticketmaster.com/new-england-patriots-vs-buffalo-bills-foxborough-massachusetts-12-23-2018/event/0100546FD70DA8C8","en-us",NA,"2018-07-23T14:00:00Z",FALSE,"2018-12-23T19:00:00Z","2018-12-23","13:00:00","2018-12-23T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ny2/ny2567a.gif","There is a four (4) ticket limit.",NA
"113","2018-11-19","2018-11-19_08.41.53","Detroit Lions vs. Minnesota Vikings","event","vv17OZ4kGkTIiE-E",FALSE,"https://www.ticketmaster.com/detroit-lions-vs-minnesota-vikings-detroit-michigan-12-23-2018/event/0800546FE8B27867","en-us",NA,"2018-07-25T14:00:00Z",FALSE,"2018-12-23T19:00:00Z","2018-12-23","13:00:00","2018-12-23T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/det/29012s.gif","There is an overall 10 ticket limit on this event.","Accessible seating is available for wheelchairs and companions as well as limited mobility. There is a 4 ticket limit for all accessible seating (2 wheelchair, 2 companions max), unless otherwise posted. All accessible patrons, including limited mobility, should purchase up to 2 wheelchair seats as their seat and up to 2 companion seats. Additional companion seats are available through the box office by calling (313) 262-2167."
"114","2018-11-19","2018-11-19_08.41.53","New England Patriots vs. New York Jets","event","vv177Z4kGkT9JBNw",FALSE,"https://www.ticketmaster.com/new-england-patriots-vs-new-york-foxborough-massachusetts-12-30-2018/event/0100546FD79BA8F2","en-us",NA,"2018-07-23T14:00:00Z",FALSE,"2018-12-30T19:00:00Z","2018-12-30","13:00:00","2018-12-30T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ny2/ny2567a.gif","There is a four (4) ticket limit.",NA
"115","2018-11-19","2018-11-19_08.41.53","Chicago Bears vs. Kansas City Chiefs","event","vv1A7ZA38Gkelc0O6",FALSE,"https://www.ticketmaster.com/chicago-bears-vs-kansas-city-chiefs-chicago-illinois-04-12-2019/event/04005490ABB64807","en-us",NA,NA,FALSE,NA,"2019-04-12","12:00:00","2019-04-12T17:00:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/Chicago",FALSE,"704","NFL EXHIBITION & PRESEASON","NFL EXHIBITION & PRESEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch1/5090s.gif",NA,"Wheelchair seating is available for each home game through Ticketmaster. Should the wheelchair seating allocation through Ticketmaster become exhausted, fans with disabilities are encouraged to proceed with the purchase of conventional seating - if available - then call the Bears Ticket Office at 847.615.BEAR(2327) to arrange an exchange."
"116","2018-11-19","2018-11-19_08.41.53","Arizona Cardinals vs. Detroit Lions","event","1Av0Z4kGkD7nVOD",FALSE,"https://www.ticketmaster.com/arizona-cardinals-vs-detroit-lions-glendale-arizona-12-09-2018/event/1900546EC4AB483B","en-us",NA,"2018-07-21T17:00:00Z",FALSE,"2018-12-09T18:25:00Z","2018-12-09","14:25:00","2018-12-09T21:25:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Phoenix",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/mtn/32276s.gif",NA,NA
"117","2018-11-19","2018-11-19_08.41.53","Philadelphia Eagles vs. Washington Redskins","event","vv17FZ4kGkzZCoQK",FALSE,"https://www.ticketmaster.com/philadelphia-eagles-vs-washington-redskins-philadelphia-pennsylvania-12-03-2018/event/0200546E00391693","en-us",NA,"2018-05-10T14:00:00Z",FALSE,"2018-12-04T02:15:00Z","2018-12-03","20:15:00","2018-12-04T01:15:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/phi/71340s.gif",NA,NA
"118","2018-11-19","2018-11-19_08.41.53","New York Giants vs. Tennessee Titans","event","k7vGF463D2VBj",FALSE,"https://www.ticketmaster.com/new-york-giants-vs-tennessee-titans-east-rutherford-new-jersey-12-16-2018/event/00005474BB3F4E9C","en-us",NA,"2018-04-27T16:00:00Z",FALSE,"2018-12-16T19:00:00Z","2018-12-16","13:00:00","2018-12-16T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ny1/41546s.gif","There is a eight (8) ticket limit per household.",NA
"119","2018-11-19","2018-11-19_08.41.53","Suites - Oakland Raiders v Kansas City Chiefs","event","G5vYZ46K6oPfn",FALSE,"https://www.ticketmaster.com/suites-oakland-raiders-v-kansas-city-oakland-california-12-02-2018/event/1C005474C746552A","en-us",NA,NA,FALSE,NA,"2018-12-02","13:05:00","2018-12-02T21:05:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/Los_Angeles",FALSE,"494","PROMOTED BY VENUE","PROMOTED BY VENUE / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/nca/82218s.gif",NA,NA
"120","2018-11-19","2018-11-19_08.41.53","Dallas Cowboys vs. Philadelphia Eagles","event","vvG1YZ4FK4VEO5",FALSE,"https://www.ticketmaster.com/dallas-cowboys-vs-philadelphia-eagles-arlington-texas-12-09-2018/event/0C005484D5D2780B","en-us",NA,NA,FALSE,NA,"2018-12-09","15:25:00","2018-12-09T21:25:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/Chicago",FALSE,"4635","SEATGEEK","SEATGEEK / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/dal/85312s.gif",NA,NA
"121","2018-11-19","2018-11-19_08.41.53","Dallas Cowboys vs. New Orleans Saints","event","vvG1YZ4FK4S6Oa",FALSE,"https://www.ticketmaster.com/dallas-cowboys-vs-new-orleans-saints-arlington-texas-11-29-2018/event/0C005484D5CC7809","en-us",NA,NA,FALSE,NA,"2018-11-29","19:20:00","2018-11-30T01:20:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/Chicago",FALSE,"4635","SEATGEEK","SEATGEEK / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/dal/85312s.gif",NA,NA
"122","2018-11-19","2018-11-19_08.41.53","Jacksonville Jaguars vs. Washington Redskins","event","1AeFZ4kGkH5aDzb",FALSE,"https://www.ticketmaster.com/jacksonville-jaguars-vs-washington-redskins-jacksonville-florida-12-16-2018/event/2200546F0B27BE18","en-us",NA,"2018-04-20T00:00:00Z",FALSE,"2018-12-16T19:00:00Z","2018-12-16","13:00:00","2018-12-16T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/fl2/70008s.gif","There is an overall 8 ticket limit for this event.",NA
